pair,label,split,comparator,stratum,repetitions,left_units,right_units,retained_units,retained_observations
mkgw_mhyper_native,W-N,dev_oof,Clip-g,44,3,5,5,5,15
mkgw_mhyper_native,W-N,dev_oof,Clip-g,45,4,1,1,1,4
mkgw_mhyper_native,W-N,dev_oof,Clip-g,46,6,1,1,1,6
mkgw_mhyper_native,W-N,dev_oof,Clip-g,47,9,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,48,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Clip-g,49,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Clip-g,50,1,923,923,923,923
mkgw_mhyper_native,W-N,dev_oof,Clip-g,51,2,16,16,16,32
mkgw_mhyper_native,W-N,dev_oof,Clip-g,52,3,3,3,3,9
mkgw_mhyper_native,W-N,dev_oof,Clip-g,53,4,1,1,1,4
mkgw_mhyper_native,W-N,dev_oof,Clip-g,54,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,55,7,1,1,1,7
mkgw_mhyper_native,W-N,dev_oof,Clip-g,56,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Clip-g,57,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Clip-g,58,86,1,1,1,86
mkgw_mhyper_native,W-N,dev_oof,Clip-g,59,1,894,894,894,894
mkgw_mhyper_native,W-N,dev_oof,Clip-g,60,2,25,25,25,50
mkgw_mhyper_native,W-N,dev_oof,Clip-g,61,3,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,62,4,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,63,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,64,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,65,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,66,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Clip-g,67,10,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,68,11,1,1,1,11
mkgw_mhyper_native,W-N,dev_oof,Clip-g,69,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,70,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Clip-g,71,1,945,945,945,945
mkgw_mhyper_native,W-N,dev_oof,Clip-g,72,2,27,27,27,54
mkgw_mhyper_native,W-N,dev_oof,Clip-g,73,3,2,2,2,6
mkgw_mhyper_native,W-N,dev_oof,Clip-g,74,4,3,3,3,12
mkgw_mhyper_native,W-N,dev_oof,Clip-g,75,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,76,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,77,9,1,1,1,9
mkgw_mhyper_native,W-N,dev_oof,Clip-g,78,10,1,1,1,10
mkgw_mhyper_native,W-N,dev_oof,Clip-g,79,12,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,80,15,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,81,89,1,1,1,89
mkgw_mhyper_native,W-N,dev_oof,Clip-g,82,1,969,969,969,969
mkgw_mhyper_native,W-N,dev_oof,Clip-g,83,2,37,37,37,74
mkgw_mhyper_native,W-N,dev_oof,Clip-g,84,3,7,7,7,21
mkgw_mhyper_native,W-N,dev_oof,Clip-g,85,4,3,3,3,12
mkgw_mhyper_native,W-N,dev_oof,Clip-g,86,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,87,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,88,8,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,89,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,90,16,1,1,1,16
mkgw_mhyper_native,W-N,dev_oof,Clip-g,91,85,1,1,1,85
mkgw_mhyper_native,W-N,dev_oof,Clip-g,92,1,943,943,943,943
mkgw_mhyper_native,W-N,dev_oof,Clip-g,93,2,35,35,35,70
mkgw_mhyper_native,W-N,dev_oof,Clip-g,94,3,3,3,3,9
mkgw_mhyper_native,W-N,dev_oof,Clip-g,95,4,1,1,1,4
mkgw_mhyper_native,W-N,dev_oof,Clip-g,96,6,1,1,1,6
mkgw_mhyper_native,W-N,dev_oof,Clip-g,97,9,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,98,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Clip-g,99,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Clip-g,100,1,902,902,902,902
mkgw_mhyper_native,W-N,dev_oof,Clip-g,101,2,21,21,21,42
mkgw_mhyper_native,W-N,dev_oof,Clip-g,102,3,4,4,4,12
mkgw_mhyper_native,W-N,dev_oof,Clip-g,103,4,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,104,5,1,1,1,5
mkgw_mhyper_native,W-N,dev_oof,Clip-g,105,7,1,1,1,7
mkgw_mhyper_native,W-N,dev_oof,Clip-g,106,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Clip-g,107,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Clip-g,108,86,1,1,1,86
mkgw_mhyper_native,W-N,dev_oof,Clip-g,109,1,849,849,849,849
mkgw_mhyper_native,W-N,dev_oof,Clip-g,110,2,26,26,26,52
mkgw_mhyper_native,W-N,dev_oof,Clip-g,111,3,1,1,1,3
mkgw_mhyper_native,W-N,dev_oof,Clip-g,112,4,1,1,1,4
mkgw_mhyper_native,W-N,dev_oof,Clip-g,113,5,1,1,1,5
mkgw_mhyper_native,W-N,dev_oof,Clip-g,114,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,115,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,116,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Clip-g,117,10,1,1,1,10
mkgw_mhyper_native,W-N,dev_oof,Clip-g,118,11,1,1,1,11
mkgw_mhyper_native,W-N,dev_oof,Clip-g,119,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,120,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Clip-g,121,1,841,841,841,841
mkgw_mhyper_native,W-N,dev_oof,Clip-g,122,2,35,35,35,70
mkgw_mhyper_native,W-N,dev_oof,Clip-g,123,3,1,1,1,3
mkgw_mhyper_native,W-N,dev_oof,Clip-g,124,4,5,5,5,20
mkgw_mhyper_native,W-N,dev_oof,Clip-g,125,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,126,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,127,9,1,1,1,9
mkgw_mhyper_native,W-N,dev_oof,Clip-g,128,10,1,1,1,10
mkgw_mhyper_native,W-N,dev_oof,Clip-g,129,12,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,130,15,1,1,1,15
mkgw_mhyper_native,W-N,dev_oof,Clip-g,131,89,1,1,1,89
mkgw_mhyper_native,W-N,dev_oof,Clip-g,132,1,873,873,873,873
mkgw_mhyper_native,W-N,dev_oof,Clip-g,133,2,38,38,38,76
mkgw_mhyper_native,W-N,dev_oof,Clip-g,134,3,6,6,6,18
mkgw_mhyper_native,W-N,dev_oof,Clip-g,135,4,3,3,3,12
mkgw_mhyper_native,W-N,dev_oof,Clip-g,136,6,1,1,1,6
mkgw_mhyper_native,W-N,dev_oof,Clip-g,137,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,138,8,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,139,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,140,16,1,1,1,16
mkgw_mhyper_native,W-N,dev_oof,Clip-g,141,85,1,1,1,85
mkgw_mhyper_native,W-N,dev_oof,Clip-g,142,1,877,877,877,877
mkgw_mhyper_native,W-N,dev_oof,Clip-g,143,2,37,37,37,74
mkgw_mhyper_native,W-N,dev_oof,Clip-g,144,3,5,5,5,15
mkgw_mhyper_native,W-N,dev_oof,Clip-g,145,4,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,146,6,1,1,1,6
mkgw_mhyper_native,W-N,dev_oof,Clip-g,147,9,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Clip-g,148,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Clip-g,149,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,0,1,910,444,444,444
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,1,2,22,18,18,36
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,2,3,4,4,4,12
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,3,4,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,4,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,5,7,1,1,1,7
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,6,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,7,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,8,86,1,1,1,86
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,9,1,845,413,413,413
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,10,2,25,24,24,48
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,11,3,1,1,1,3
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,12,4,1,1,1,4
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,13,5,1,1,1,5
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,14,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,15,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,16,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,17,10,1,1,1,10
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,18,11,1,1,1,11
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,19,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,20,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,21,1,861,579,579,579
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,22,2,34,32,32,64
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,23,3,1,1,1,3
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,24,4,4,3,3,12
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,25,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,26,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,27,9,1,1,1,9
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,28,10,1,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,29,12,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,30,15,1,1,1,15
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,31,89,1,1,1,89
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,32,1,885,613,613,613
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,33,2,36,30,30,60
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,34,3,5,5,5,15
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,35,4,3,3,3,12
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,36,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,37,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,38,8,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,39,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,40,16,1,1,1,16
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,41,85,1,1,1,85
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,42,1,873,612,612,612
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,43,2,36,33,33,66
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,44,3,5,5,5,15
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,45,4,1,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,46,6,1,1,1,6
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,47,9,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,48,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,49,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,50,1,923,433,433,433
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,51,2,16,12,12,24
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,52,3,3,3,3,9
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,53,4,1,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,54,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,55,7,1,1,1,7
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,56,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,57,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,58,86,1,1,1,86
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,59,1,894,408,408,408
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,60,2,25,20,20,40
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,61,3,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,62,4,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,63,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,64,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,65,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,66,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,67,10,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,68,11,1,1,1,11
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,69,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,70,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,71,1,945,603,603,603
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,72,2,27,23,23,46
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,73,3,2,1,1,3
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,74,4,3,2,2,8
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,75,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,76,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,77,9,1,1,1,9
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,78,10,1,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,79,12,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,80,15,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,81,89,1,1,1,89
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,82,1,969,639,639,639
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,83,2,37,28,28,56
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,84,3,7,4,4,12
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,85,4,3,3,3,12
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,86,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,87,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,88,8,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,89,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,90,16,1,1,1,16
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,91,85,1,1,1,85
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,92,1,943,619,619,619
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,93,2,35,30,30,60
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,94,3,3,2,2,6
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,95,4,1,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,96,6,1,1,1,6
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,97,9,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,98,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,99,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,100,1,902,451,451,451
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,101,2,21,17,17,34
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,102,3,4,4,4,12
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,103,4,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,104,5,1,1,1,5
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,105,7,1,1,1,7
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,106,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,107,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,108,86,1,1,1,86
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,109,1,849,435,435,435
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,110,2,26,24,24,48
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,111,3,1,1,1,3
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,112,4,1,1,1,4
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,113,5,1,1,1,5
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,114,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,115,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,116,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,117,10,1,1,1,10
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,118,11,1,1,1,11
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,119,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,120,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,121,1,841,566,566,566
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,122,2,35,32,32,64
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,123,3,1,1,1,3
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,124,4,5,4,4,16
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,125,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,126,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,127,9,1,1,1,9
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,128,10,1,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,129,12,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,130,15,1,1,1,15
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,131,89,1,1,1,89
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,132,1,873,616,616,616
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,133,2,38,31,31,62
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,134,3,6,5,5,15
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,135,4,3,3,3,12
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,136,6,1,1,1,6
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,137,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,138,8,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,139,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,140,16,1,1,1,16
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,141,85,1,1,1,85
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,142,1,877,599,599,599
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,143,2,37,35,35,70
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,144,3,5,5,5,15
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,145,4,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,146,6,1,1,1,6
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,147,9,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,148,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Shrink-fixed,149,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Radius-1,0,1,910,910,910,910
mkgw_mhyper_native,W-N,dev_oof,Radius-1,1,2,22,22,22,44
mkgw_mhyper_native,W-N,dev_oof,Radius-1,2,3,4,4,4,12
mkgw_mhyper_native,W-N,dev_oof,Radius-1,3,4,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,4,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,5,7,1,1,1,7
mkgw_mhyper_native,W-N,dev_oof,Radius-1,6,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Radius-1,7,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Radius-1,8,86,1,1,1,86
mkgw_mhyper_native,W-N,dev_oof,Radius-1,9,1,845,845,845,845
mkgw_mhyper_native,W-N,dev_oof,Radius-1,10,2,25,25,25,50
mkgw_mhyper_native,W-N,dev_oof,Radius-1,11,3,1,1,1,3
mkgw_mhyper_native,W-N,dev_oof,Radius-1,12,4,1,1,1,4
mkgw_mhyper_native,W-N,dev_oof,Radius-1,13,5,1,1,1,5
mkgw_mhyper_native,W-N,dev_oof,Radius-1,14,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,15,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,16,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Radius-1,17,10,1,1,1,10
mkgw_mhyper_native,W-N,dev_oof,Radius-1,18,11,1,1,1,11
mkgw_mhyper_native,W-N,dev_oof,Radius-1,19,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,20,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Radius-1,21,1,861,861,861,861
mkgw_mhyper_native,W-N,dev_oof,Radius-1,22,2,34,34,34,68
mkgw_mhyper_native,W-N,dev_oof,Radius-1,23,3,1,1,1,3
mkgw_mhyper_native,W-N,dev_oof,Radius-1,24,4,4,4,4,16
mkgw_mhyper_native,W-N,dev_oof,Radius-1,25,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,26,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,27,9,1,1,1,9
mkgw_mhyper_native,W-N,dev_oof,Radius-1,28,10,1,1,1,10
mkgw_mhyper_native,W-N,dev_oof,Radius-1,29,12,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,30,15,1,1,1,15
mkgw_mhyper_native,W-N,dev_oof,Radius-1,31,89,1,1,1,89
mkgw_mhyper_native,W-N,dev_oof,Radius-1,32,1,885,885,885,885
mkgw_mhyper_native,W-N,dev_oof,Radius-1,33,2,36,36,36,72
mkgw_mhyper_native,W-N,dev_oof,Radius-1,34,3,5,5,5,15
mkgw_mhyper_native,W-N,dev_oof,Radius-1,35,4,3,3,3,12
mkgw_mhyper_native,W-N,dev_oof,Radius-1,36,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,37,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,38,8,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,39,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,40,16,1,1,1,16
mkgw_mhyper_native,W-N,dev_oof,Radius-1,41,85,1,1,1,85
mkgw_mhyper_native,W-N,dev_oof,Radius-1,42,1,873,873,873,873
mkgw_mhyper_native,W-N,dev_oof,Radius-1,43,2,36,36,36,72
mkgw_mhyper_native,W-N,dev_oof,Radius-1,44,3,5,5,5,15
mkgw_mhyper_native,W-N,dev_oof,Radius-1,45,4,1,1,1,4
mkgw_mhyper_native,W-N,dev_oof,Radius-1,46,6,1,1,1,6
mkgw_mhyper_native,W-N,dev_oof,Radius-1,47,9,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,48,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Radius-1,49,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Radius-1,50,1,923,923,923,923
mkgw_mhyper_native,W-N,dev_oof,Radius-1,51,2,16,16,16,32
mkgw_mhyper_native,W-N,dev_oof,Radius-1,52,3,3,3,3,9
mkgw_mhyper_native,W-N,dev_oof,Radius-1,53,4,1,1,1,4
mkgw_mhyper_native,W-N,dev_oof,Radius-1,54,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,55,7,1,1,1,7
mkgw_mhyper_native,W-N,dev_oof,Radius-1,56,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Radius-1,57,13,1,1,1,13
mkgw_mhyper_native,W-N,dev_oof,Radius-1,58,86,1,1,1,86
mkgw_mhyper_native,W-N,dev_oof,Radius-1,59,1,894,894,894,894
mkgw_mhyper_native,W-N,dev_oof,Radius-1,60,2,25,25,25,50
mkgw_mhyper_native,W-N,dev_oof,Radius-1,61,3,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,62,4,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,63,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,64,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,65,7,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,66,8,1,1,1,8
mkgw_mhyper_native,W-N,dev_oof,Radius-1,67,10,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,68,11,1,1,1,11
mkgw_mhyper_native,W-N,dev_oof,Radius-1,69,13,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,70,91,1,1,1,91
mkgw_mhyper_native,W-N,dev_oof,Radius-1,71,1,945,945,945,945
mkgw_mhyper_native,W-N,dev_oof,Radius-1,72,2,27,27,27,54
mkgw_mhyper_native,W-N,dev_oof,Radius-1,73,3,2,2,2,6
mkgw_mhyper_native,W-N,dev_oof,Radius-1,74,4,3,3,3,12
mkgw_mhyper_native,W-N,dev_oof,Radius-1,75,5,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,76,6,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,77,9,1,1,1,9
mkgw_mhyper_native,W-N,dev_oof,Radius-1,78,10,1,1,1,10
mkgw_mhyper_native,W-N,dev_oof,Radius-1,79,12,0,0,0,0
mkgw_mhyper_native,W-N,dev_oof,Radius-1,80,15,0,0,0,0
